# ts	v	v_base	v_vis	v_occ	v_lkg	cap_visible	cap_occl	final
1016.306	29.136	5.370	5.374	70.000	5.374	5.370	70.000	5.370
1016.356	29.166	5.364	5.370	70.000	5.370	5.364	70.000	5.901
1016.402	29.187	5.355	5.364	70.000	5.364	5.355	70.000	5.890
1016.457	29.200	5.368	5.355	70.000	5.355	5.368	70.000	5.904
1016.507	29.224	5.385	5.368	70.000	5.368	5.385	70.000	5.924
1016.556	29.237	5.407	5.385	70.000	5.385	5.407	70.000	5.948
1016.602	29.260	5.413	5.407	70.000	5.407	5.413	70.000	5.954
1016.656	29.273	5.425	5.413	70.000	5.413	5.425	70.000	5.967
1016.706	29.286	5.433	5.425	70.000	5.425	5.433	70.000	5.977
1016.752	29.311	5.423	5.433	70.000	5.433	5.423	70.000	5.966
1016.807	29.329	5.444	5.423	70.000	5.423	5.444	70.000	5.989
1016.853	29.342	5.455	5.444	70.000	5.444	5.455	70.000	6.001
1016.906	29.368	5.465	5.455	70.000	5.455	5.465	70.000	6.011
1016.957	29.375	5.492	5.465	70.000	5.465	5.492	70.000	5.492
1017.003	29.394	5.488	5.492	70.000	5.492	5.488	70.000	5.488
1017.057	29.410	5.479	5.488	70.000	5.488	5.479	70.000	5.479
1017.106	29.435	5.473	5.479	70.000	5.479	5.473	70.000	5.473
1017.157	29.452	5.465	5.473	70.000	5.473	5.465	70.000	5.465
1017.207	29.483	5.462	5.465	70.000	5.465	5.462	70.000	5.462
1017.256	29.504	5.449	5.462	70.000	5.462	5.449	70.000	5.449
1017.306	29.526	5.451	5.449	70.000	5.449	5.451	70.000	5.451
1017.356	29.552	5.448	5.451	70.000	5.451	5.448	70.000	5.448
1017.407	29.554	5.451	5.448	70.000	5.448	5.451	70.000	5.451
1017.456	29.561	5.453	5.451	70.000	5.451	5.453	70.000	5.453
1017.506	29.560	5.462	5.453	70.000	5.453	5.462	70.000	5.462
1017.557	29.554	5.469	5.462	70.000	5.462	5.469	70.000	5.469
1017.606	29.570	5.478	5.469	70.000	5.469	5.478	70.000	5.478
1017.657	29.567	5.459	5.478	70.000	5.478	5.459	70.000	5.459
1017.706	29.566	5.451	5.459	70.000	5.459	5.451	70.000	5.451
1017.756	29.573	5.454	5.451	70.000	5.451	5.454	70.000	5.454
1017.807	29.571	5.442	5.454	70.000	5.454	5.442	70.000	5.442
1017.856	29.571	5.438	5.442	70.000	5.442	5.438	70.000	5.438
1017.907	29.564	5.431	5.438	70.000	5.438	5.431	70.000	5.431
1017.956	29.556	5.444	5.431	70.000	5.431	5.444	70.000	5.444
1018.006	29.531	5.451	5.444	70.000	5.444	5.451	70.000	5.451
1018.053	29.511	5.456	5.451	70.000	5.451	5.456	70.000	5.456
1018.101	29.485	5.439	5.456	70.000	5.456	5.439	70.000	5.439
1018.157	29.446	5.416	5.439	70.000	5.439	5.416	70.000	5.416
1018.206	29.433	5.395	5.416	70.000	5.416	5.395	70.000	5.395
1018.252	29.401	5.380	5.395	70.000	5.395	5.380	70.000	5.380
1018.306	29.366	5.358	5.380	70.000	5.380	5.358	70.000	5.358
1018.356	29.351	5.347	5.358	70.000	5.358	5.347	70.000	5.347
1018.407	29.322	5.361	5.347	70.000	5.347	5.361	70.000	5.361
1018.457	29.301	5.362	5.361	70.000	5.361	5.362	70.000	5.362
1018.506	29.287	5.352	5.362	70.000	5.362	5.352	70.000	5.352
1018.556	29.252	5.368	5.352	70.000	5.352	5.368	70.000	5.368
1018.603	29.234	5.376	5.368	70.000	5.368	5.376	70.000	5.376
1018.656	29.194	5.387	5.376	70.000	5.376	5.387	70.000	5.387
1018.703	29.164	5.394	5.387	70.000	5.387	5.394	70.000	5.394
1018.756	29.136	5.376	5.394	70.000	5.394	5.376	70.000	5.376
1018.803	29.086	5.366	5.376	70.000	5.376	5.366	70.000	5.366
1018.856	29.035	5.358	5.366	70.000	5.366	5.358	70.000	5.358
1018.906	29.005	5.348	5.358	70.000	5.358	5.348	70.000	5.348
1018.956	28.941	5.360	5.348	70.000	5.348	5.360	70.000	5.360
1019.006	28.876	5.351	5.360	70.000	5.360	5.351	70.000	5.351
1019.052	28.852	5.362	5.351	70.000	5.351	5.362	70.000	5.362
1019.106	28.791	5.372	5.362	70.000	5.362	5.372	70.000	5.372
1019.153	28.760	5.376	5.372	70.000	5.372	5.376	70.000	5.376
1019.207	28.705	5.405	5.376	70.000	5.376	5.405	70.000	5.405
1019.257	28.646	5.423	5.405	70.000	5.405	5.423	70.000	5.423
1019.306	28.613	5.441	5.423	70.000	5.423	5.441	70.000	5.441
1019.356	28.564	5.464	5.441	70.000	5.441	5.464	70.000	5.464
1019.406	28.516	5.464	5.464	70.000	5.464	5.464	70.000	5.464
1019.452	28.485	5.480	5.464	70.000	5.464	5.480	70.000	5.480
1019.507	28.441	5.503	5.480	70.000	5.480	5.503	70.000	5.503
1019.554	28.380	5.546	5.503	70.000	5.503	5.546	70.000	5.546
1019.605	28.353	5.594	5.546	70.000	5.546	5.594	70.000	5.594
1019.657	28.342	5.602	5.594	70.000	5.594	5.602	70.000	5.602
1019.706	28.351	5.617	5.602	70.000	5.602	5.617	70.000	5.617
1019.757	28.374	5.643	5.617	70.000	5.617	5.643	70.000	5.643
1019.806	28.401	5.646	5.643	70.000	5.643	5.646	70.000	5.646
1019.856	28.434	5.661	5.646	70.000	5.646	5.661	70.000	5.661
1019.906	28.468	5.675	5.661	70.000	5.661	5.675	70.000	5.675
1019.956	28.506	5.677	5.675	70.000	5.675	5.677	70.000	5.677
1020.006	28.555	5.693	5.677	70.000	5.677	5.693	70.000	5.693
1020.056	28.587	5.728	5.693	70.000	5.693	5.728	70.000	5.728
1020.106	28.606	5.746	5.728	70.000	5.728	5.746	70.000	5.746
1020.153	28.642	5.769	5.746	70.000	5.746	5.769	70.000	5.769
1020.206	28.666	5.788	5.769	70.000	5.769	5.788	70.000	5.788
1020.256	28.702	5.776	5.788	70.000	5.788	5.776	70.000	5.776
1020.303	28.746	5.801	5.776	70.000	5.776	5.801	70.000	5.801
1020.356	28.765	5.835	5.801	70.000	5.801	5.835	70.000	5.835
1020.406	28.815	5.858	5.835	70.000	5.835	5.858	70.000	5.858
1020.456	28.844	5.866	5.858	70.000	5.858	5.866	70.000	5.866
1020.508	28.880	5.896	5.866	70.000	5.866	5.896	70.000	5.896
1020.556	28.930	5.927	5.896	70.000	5.896	5.927	70.000	5.927
1020.603	28.969	5.939	5.927	70.000	5.927	5.939	70.000	5.939
1020.656	29.004	5.951	5.939	70.000	5.939	5.951	70.000	5.951
1020.706	29.042	5.968	5.951	70.000	5.951	5.968	70.000	5.968
1020.757	29.112	6.038	5.968	70.000	5.968	6.038	70.000	6.038
1020.806	29.150	6.072	6.038	70.000	6.038	6.072	70.000	6.072
1020.856	29.195	6.128	6.072	70.000	6.072	6.128	70.000	6.128
1020.904	29.238	6.111	6.128	70.000	6.128	6.111	70.000	6.111
1020.956	29.294	6.134	6.111	70.000	6.111	6.134	70.000	6.134
1021.006	29.350	6.191	6.134	70.000	6.134	6.191	70.000	6.191
1021.052	29.398	6.223	6.191	70.000	6.191	6.223	70.000	6.223
1021.105	29.445	6.315	6.223	70.000	6.223	6.315	70.000	6.315
1021.157	29.486	6.410	6.315	70.000	6.315	6.410	70.000	6.410
1021.202	29.535	6.501	6.410	70.000	6.410	6.501	70.000	6.501
1021.252	29.583	6.573	6.501	70.000	6.501	6.573	70.000	6.573
1021.307	29.639	6.629	6.573	70.000	6.573	6.629	70.000	6.629
1021.352	29.673	6.676	6.629	70.000	6.629	6.676	70.000	6.676
1021.405	29.749	6.719	6.676	70.000	6.676	6.719	70.000	6.719
1021.456	29.783	6.694	6.719	70.000	6.719	6.694	70.000	6.694
1021.505	29.828	6.680	6.694	70.000	6.694	6.680	70.000	6.680
1021.557	29.878	6.673	6.680	70.000	6.680	6.673	70.000	6.673
1021.602	29.910	6.670	6.673	70.000	6.673	6.670	70.000	6.670
1021.656	29.970	6.688	6.670	70.000	6.670	6.688	70.000	6.688
1021.703	30.027	6.739	6.688	70.000	6.688	6.739	70.000	6.739
1021.756	30.070	6.842	6.739	70.000	6.739	6.842	70.000	6.842
1021.806	30.135	6.955	6.842	70.000	6.842	6.955	70.000	6.955
1021.857	30.164	7.078	6.955	70.000	6.955	7.078	70.000	7.078
1021.902	30.210	7.206	7.078	70.000	7.078	7.206	70.000	7.206
1021.955	30.248	7.343	7.206	70.000	7.206	7.343	70.000	7.343
1022.006	30.303	7.523	7.343	70.000	7.343	7.523	70.000	7.523
1022.056	30.341	7.720	7.523	70.000	7.523	7.720	70.000	7.720
1022.104	30.390	7.964	7.720	70.000	7.720	7.964	70.000	7.964
1022.155	30.449	8.216	7.964	70.000	7.964	8.216	70.000	8.216
1022.206	30.496	8.451	8.216	70.000	8.216	8.451	70.000	8.451
1022.256	30.540	8.657	8.451	70.000	8.451	8.657	70.000	8.657
1022.307	30.592	8.896	8.657	70.000	8.657	8.896	70.000	8.896
1022.357	30.635	9.198	8.896	70.000	8.896	9.198	70.000	9.198
1022.402	30.672	9.560	9.198	70.000	9.198	9.560	70.000	9.560
1022.456	30.750	9.909	9.560	70.000	9.560	9.909	70.000	9.909
1022.506	30.777	10.233	9.909	70.000	9.909	10.233	70.000	10.233
1022.557	30.822	10.514	10.233	70.000	10.233	10.514	70.000	10.514
1022.603	30.886	10.765	10.514	70.000	10.514	10.765	70.000	10.765
1022.656	30.932	11.008	10.765	70.000	10.765	11.008	70.000	11.008
1022.706	30.977	11.370	11.008	70.000	11.008	11.370	70.000	11.370
1022.757	31.033	11.757	11.370	70.000	11.370	11.757	70.000	11.757
1022.806	31.082	12.081	11.757	70.000	11.757	12.081	70.000	12.081
1022.856	31.132	12.431	12.081	70.000	12.081	12.431	70.000	12.431
1022.907	31.166	12.813	12.431	70.000	12.431	12.813	70.000	12.813
1022.952	31.210	13.339	12.813	70.000	12.813	13.339	70.000	13.339
1023.007	31.256	14.082	13.339	70.000	13.339	14.082	70.000	14.082
1023.056	31.299	15.059	14.082	70.000	14.082	15.059	70.000	15.059
1023.102	31.339	16.105	15.059	70.000	15.059	16.105	70.000	16.105
1023.156	31.391	17.031	16.105	70.000	16.105	17.031	70.000	17.031
1023.203	31.435	17.975	17.031	70.000	17.031	17.975	70.000	17.975
1023.256	31.487	18.673	17.975	70.000	17.975	18.673	70.000	18.673
1023.302	31.517	19.407	18.673	70.000	18.673	19.407	70.000	19.407
1023.357	31.573	20.591	19.407	70.000	19.407	20.591	70.000	20.591
1023.403	31.618	21.770	20.591	70.000	20.591	21.770	70.000	21.770
1023.456	31.655	22.778	21.770	70.000	21.770	22.778	70.000	22.778
1023.502	31.700	23.914	22.778	70.000	22.778	23.914	70.000	23.914
1023.556	31.731	24.951	23.914	70.000	23.914	24.951	70.000	24.951
1023.602	31.767	26.111	24.951	70.000	24.951	26.111	70.000	26.111
1023.653	31.811	26.831	26.111	70.000	26.111	26.831	70.000	26.831
1023.704	31.854	26.331	26.831	70.000	26.831	26.331	70.000	26.331
1023.756	31.902	26.185	26.331	70.000	26.331	26.185	70.000	26.185
1023.806	31.939	26.248	26.185	70.000	26.185	26.248	70.000	26.248
1023.853	31.965	26.558	26.248	70.000	26.248	26.558	70.000	26.558
1023.907	32.002	27.055	26.558	70.000	26.558	27.055	70.000	27.055
1023.952	32.039	27.001	27.055	70.000	27.055	27.001	70.000	27.001
1024.006	32.068	27.067	27.001	70.000	27.001	27.067	70.000	27.067
1024.057	32.100	27.190	27.067	70.000	27.067	27.190	70.000	27.190
1024.106	32.130	27.517	27.190	70.000	27.190	27.517	70.000	27.517
1024.159	32.137	28.145	27.517	70.000	27.517	28.145	70.000	28.145
1024.207	32.128	28.526	28.145	70.000	28.145	28.526	70.000	28.526
1024.253	32.132	29.149	28.526	70.000	28.526	29.149	70.000	29.149
1024.305	32.127	29.300	29.149	70.000	29.149	29.300	70.000	29.300
1024.357	32.119	29.030	29.300	70.000	29.300	29.030	70.000	29.030
1024.406	32.115	28.491	29.030	70.000	29.030	28.491	70.000	28.491
1024.457	32.117	28.225	28.491	70.000	28.491	28.225	70.000	28.225
1024.507	32.110	28.476	28.225	70.000	28.225	28.476	70.000	28.476
1024.556	32.106	28.287	28.476	70.000	28.476	28.287	70.000	28.287
1024.603	32.111	27.716	28.287	70.000	28.287	27.716	70.000	27.716
1024.656	32.104	27.120	27.716	70.000	27.716	27.120	70.000	27.120
1024.703	32.099	26.605	27.120	70.000	27.120	26.605	70.000	26.605
1024.756	32.095	25.947	26.605	70.000	26.605	25.947	70.000	25.947
1024.807	32.089	25.575	25.947	70.000	25.947	25.575	70.000	25.575
1024.857	32.074	24.980	25.575	70.000	25.575	24.980	70.000	24.980
1024.904	32.057	24.960	24.980	70.000	24.980	24.960	70.000	24.960
1024.956	32.052	24.575	24.960	70.000	24.960	24.575	70.000	24.575
1025.007	32.037	24.261	24.575	70.000	24.575	24.261	70.000	24.261
1025.056	32.018	24.437	24.261	70.000	24.261	24.437	70.000	24.437
1025.106	32.002	24.336	24.437	70.000	24.437	24.336	70.000	24.336
1025.158	32.001	24.785	24.336	70.000	24.336	24.785	70.000	24.785
1025.206	31.977	24.760	24.785	70.000	24.785	24.760	70.000	24.760
1025.256	31.964	24.154	24.760	70.000	24.760	24.154	70.000	24.154
1025.307	31.956	23.400	24.154	70.000	24.154	23.400	70.000	23.400
1025.357	31.935	23.070	23.400	70.000	23.400	23.070	70.000	23.070
1025.407	31.911	22.934	23.070	70.000	23.070	22.934	70.000	22.934
1025.456	31.895	22.581	22.934	70.000	22.934	22.581	70.000	22.581
1025.506	31.860	21.244	22.581	70.000	22.581	21.244	70.000	21.244
1025.556	31.829	20.730	21.244	70.000	21.244	20.730	70.000	20.730
1025.606	31.798	20.827	20.730	70.000	20.730	20.827	70.000	20.827
1025.657	31.771	21.972	20.827	70.000	20.827	21.972	70.000	21.972
1025.707	31.729	23.764	21.972	70.000	21.972	23.764	70.000	23.764
1025.753	31.691	25.410	23.764	70.000	23.764	25.410	70.000	25.410
1025.804	31.647	27.186	25.410	70.000	25.410	27.186	70.000	27.186
1025.857	31.617	29.681	27.186	70.000	27.186	29.681	70.000	29.681
1025.907	31.572	31.572	29.681	70.000	29.681	31.572	70.000	31.572
1025.957	31.546	31.546	31.869	70.000	31.869	31.546	70.000	31.546
1026.006	31.509	31.509	34.874	70.000	34.874	31.509	70.000	31.509
1026.057	31.471	31.471	37.012	70.000	37.012	31.471	70.000	31.471
1026.103	31.450	31.450	38.352	70.000	38.352	31.450	70.000	31.450
1026.156	31.411	31.411	38.699	70.000	38.699	31.411	70.000	31.411
1026.200	31.380	31.380	40.716	70.000	40.716	31.380	70.000	31.380
1026.257	31.335	31.335	42.188	70.000	42.188	31.335	70.000	31.335
1026.307	31.305	31.305	43.396	70.000	43.396	31.305	70.000	31.305
1026.352	31.246	31.246	44.242	70.000	44.242	31.246	70.000	31.246
1026.407	31.197	31.197	43.582	70.000	43.582	31.197	70.000	31.197
1026.455	31.158	31.158	43.223	70.000	43.223	31.158	70.000	31.158
1026.506	31.113	31.113	43.449	70.000	43.449	31.113	70.000	31.113
1026.553	31.067	31.067	42.656	70.000	42.656	31.067	70.000	31.067
1026.604	31.020	31.020	42.056	70.000	42.056	31.020	70.000	31.020
1026.657	30.976	30.976	42.337	70.000	42.337	30.976	70.000	30.976
1026.702	30.927	30.927	41.199	70.000	41.199	30.927	70.000	30.927
1026.756	30.878	30.878	70.000	70.000	70.000	30.878	70.000	30.878
1026.802	30.835	30.835	70.000	70.000	70.000	30.835	70.000	30.835
1026.853	30.785	30.785	70.000	70.000	70.000	30.785	70.000	30.785
1026.907	30.738	30.738	70.000	70.000	70.000	30.738	70.000	30.738
1026.952	30.709	30.709	70.000	70.000	70.000	30.709	70.000	30.709
1027.003	30.662	30.662	65.978	70.000	65.978	30.662	70.000	30.662
1027.055	30.629	30.629	70.000	70.000	70.000	30.629	70.000	30.629
1027.103	30.607	30.607	70.000	70.000	70.000	30.607	70.000	30.607
1027.153	30.594	30.594	70.000	70.000	70.000	30.594	70.000	30.594
1027.207	30.592	30.592	63.858	70.000	63.858	30.592	70.000	30.592
1027.257	30.608	30.608	70.000	70.000	70.000	30.608	70.000	30.608
1027.302	30.619	30.619	70.000	70.000	70.000	30.619	70.000	30.619
1027.353	30.643	30.643	70.000	70.000	70.000	30.643	70.000	30.643
1027.407	30.649	30.649	69.630	70.000	69.630	30.649	70.000	30.649
1027.452	30.641	30.641	57.411	70.000	57.411	30.641	70.000	30.641
1027.506	30.639	30.639	52.203	70.000	52.203	30.639	70.000	30.639
1027.552	30.644	30.644	46.165	70.000	46.165	30.644	70.000	30.644
1027.606	30.643	30.643	41.431	70.000	41.431	30.643	70.000	31.248
1027.657	30.646	30.646	38.080	70.000	38.080	30.646	70.000	31.281
1027.707	30.665	30.665	35.291	70.000	35.291	30.665	70.000	31.139
1027.756	30.687	30.687	33.014	70.000	33.014	30.687	70.000	31.397
1027.807	30.686	30.686	31.945	70.000	31.945	30.686	70.000	31.699
1027.856	30.705	30.705	31.658	70.000	31.658	30.705	70.000	30.705
1027.906	30.713	30.713	31.204	70.000	31.204	30.713	70.000	30.713
1027.956	30.732	30.732	31.094	70.000	31.094	30.732	70.000	30.732
1028.007	30.751	30.751	31.597	70.000	31.597	30.751	70.000	30.751
1028.057	30.763	30.763	32.532	70.000	32.532	30.763	70.000	30.763
1028.106	30.777	30.777	33.282	70.000	33.282	30.777	70.000	30.777
1028.156	30.795	30.795	33.820	70.000	33.820	30.795	70.000	30.795
1028.206	30.816	30.816	34.155	70.000	34.155	30.816	70.000	30.816
1028.257	30.824	30.824	34.740	70.000	34.740	30.824	70.000	30.824
1028.303	30.841	30.841	35.474	70.000	35.474	30.841	70.000	30.841
1028.355	30.863	30.863	35.992	70.000	35.992	30.863	70.000	30.863
1028.407	30.881	30.881	35.597	70.000	35.597	30.881	70.000	30.881
1028.453	30.896	30.896	35.155	70.000	35.155	30.896	70.000	30.896
1028.506	30.926	30.926	34.307	70.000	34.307	30.926	70.000	30.926
1028.557	30.944	30.944	34.104	70.000	34.104	30.944	70.000	30.944
1028.607	30.972	30.972	34.174	70.000	34.174	30.972	70.000	30.972
1028.656	31.008	31.008	35.134	70.000	35.134	31.008	70.000	31.008
1028.706	31.025	31.025	36.182	70.000	36.182	31.025	70.000	31.025
1028.757	31.053	31.053	70.000	70.000	70.000	31.053	70.000	31.053
1028.802	31.076	31.076	70.000	70.000	70.000	31.076	70.000	31.076
1028.856	31.102	31.102	70.000	70.000	70.000	31.102	70.000	31.102
1028.907	31.120	31.120	70.000	70.000	70.000	31.120	70.000	31.120
1028.956	31.148	31.148	70.000	70.000	70.000	31.148	70.000	31.148
1029.004	31.170	31.170	70.000	70.000	70.000	31.170	70.000	31.170
1029.052	31.188	31.188	70.000	70.000	70.000	31.188	70.000	31.188
1029.106	31.204	31.204	69.392	70.000	69.392	31.204	70.000	31.204
1029.157	31.236	31.236	67.661	70.000	67.661	31.236	70.000	31.236
1029.203	31.253	31.253	66.410	70.000	66.410	31.253	70.000	31.253
1029.255	31.267	31.267	66.538	70.000	66.538	31.267	70.000	31.267
1029.306	31.295	31.295	66.344	70.000	66.344	31.295	70.000	31.295
1029.356	31.318	31.318	65.090	70.000	65.090	31.318	70.000	31.318
1029.403	31.342	31.342	62.607	70.000	62.607	31.342	70.000	31.342
1029.455	31.369	31.369	70.000	70.000	70.000	31.369	70.000	31.369
1029.506	31.389	31.389	70.000	70.000	70.000	31.389	70.000	31.389
1029.557	31.408	31.408	70.000	70.000	70.000	31.408	70.000	31.408
1029.606	31.437	31.437	70.000	70.000	70.000	31.437	70.000	31.437
1029.653	31.458	31.458	70.000	70.000	70.000	31.458	70.000	31.458
1029.706	31.475	31.475	69.186	70.000	69.186	31.475	70.000	31.475
1029.756	31.493	31.493	65.885	70.000	65.885	31.493	70.000	31.493
1029.807	31.511	31.511	63.240	70.000	63.240	31.511	70.000	31.511
1029.852	31.533	31.533	59.571	70.000	59.571	31.533	70.000	31.533
1029.906	31.554	31.554	56.146	70.000	56.146	31.554	70.000	31.554
1029.952	31.582	31.582	53.514	70.000	53.514	31.582	70.000	31.582
1030.005	31.595	31.595	51.686	70.000	51.686	31.595	70.000	31.595
1030.058	31.613	31.613	48.598	70.000	48.598	31.613	70.000	31.613
1030.104	31.642	31.642	46.010	70.000	46.010	31.642	70.000	31.642
1030.157	31.657	31.657	43.886	70.000	43.886	31.657	70.000	31.657
1030.206	31.661	31.661	42.781	70.000	42.781	31.661	70.000	31.661
1030.257	31.674	31.674	42.793	70.000	42.793	31.674	70.000	31.674
1030.306	31.695	31.695	43.303	70.000	43.303	31.695	70.000	31.695
1030.357	31.702	31.702	44.028	70.000	44.028	31.702	70.000	31.702
1030.407	31.720	31.720	43.688	70.000	43.688	31.720	70.000	31.720
1030.458	31.743	31.743	43.509	70.000	43.509	31.743	70.000	31.743
1030.506	31.749	31.749	44.704	70.000	44.704	31.749	70.000	31.749
1030.556	31.768	31.768	45.074	70.000	45.074	31.768	70.000	31.768
1030.603	31.778	31.778	70.000	70.000	70.000	31.778	70.000	31.778
1030.656	31.784	31.784	70.000	70.000	70.000	31.784	70.000	31.784
1030.707	31.799	31.799	70.000	70.000	70.000	31.799	70.000	31.799
1030.757	31.806	31.806	65.906	70.000	65.906	31.806	70.000	31.806
1030.803	31.824	31.824	54.187	70.000	54.187	31.824	70.000	31.824
1030.856	31.837	31.837	49.614	70.000	49.614	31.837	70.000	31.837
1030.907	31.840	31.840	46.067	70.000	46.067	31.840	70.000	31.840
1030.952	31.858	31.858	44.113	70.000	44.113	31.858	70.000	31.858
1031.006	31.864	31.864	44.191	70.000	44.191	31.864	70.000	31.864
1031.057	31.876	31.876	70.000	70.000	70.000	31.876	70.000	31.876
1031.107	31.885	31.885	70.000	70.000	70.000	31.885	70.000	31.885
1031.157	31.887	31.887	70.000	70.000	70.000	31.887	70.000	31.887
1031.202	31.863	31.863	61.346	70.000	61.346	31.863	70.000	31.863
1031.253	31.837	31.837	54.024	70.000	54.024	31.837	70.000	31.837
1031.306	31.829	31.829	50.671	70.000	50.671	31.829	70.000	31.829
1031.352	31.805	31.805	47.999	70.000	47.999	31.805	70.000	32.198
1031.407	31.789	31.789	46.958	70.000	46.958	31.789	70.000	32.667
1031.457	31.778	31.778	45.764	70.000	45.764	31.778	70.000	33.253
1031.507	31.766	31.766	43.944	70.000	43.944	31.766	70.000	34.010
1031.553	31.754	31.754	41.000	70.000	41.000	31.754	70.000	33.966
1031.606	31.744	31.744	39.320	70.000	39.320	31.744	70.000	33.323
1031.657	31.743	31.743	38.270	70.000	38.270	31.743	70.000	32.861
1031.706	31.742	31.742	37.367	70.000	37.367	31.742	70.000	32.705
1031.757	31.738	31.738	36.203	70.000	36.203	31.738	70.000	32.253
1031.803	31.746	31.746	35.013	70.000	35.013	31.746	70.000	32.202
1031.856	31.749	31.749	33.739	70.000	33.739	31.749	70.000	31.749
1031.906	31.753	31.753	32.953	70.000	32.953	31.753	70.000	31.753
1031.956	31.759	31.759	32.484	70.000	32.484	31.759	70.000	31.759
1032.007	31.754	31.754	33.033	70.000	33.033	31.754	70.000	31.754
1032.052	31.757	31.757	33.433	70.000	33.433	31.757	70.000	31.757
1032.106	31.763	31.763	34.004	70.000	34.004	31.763	70.000	31.763
1032.157	31.779	31.779	35.117	70.000	35.117	31.779	70.000	31.779
1032.207	31.786	31.786	35.193	70.000	35.193	31.786	70.000	31.786
1032.253	31.787	31.787	34.029	70.000	34.029	31.787	70.000	34.499
1032.302	31.800	31.800	33.069	70.000	33.069	31.800	70.000	31.800
1032.356	31.821	31.697	32.525	70.000	32.525	31.697	70.000	31.697
1032.407	31.833	31.473	31.697	70.000	31.697	31.473	70.000	34.347
1032.457	31.840	29.960	31.473	70.000	31.473	29.960	70.000	32.910
1032.506	31.850	28.838	29.960	70.000	29.960	28.838	70.000	31.685
1032.556	31.865	27.678	28.838	70.000	28.838	27.678	70.000	30.426
1032.602	31.879	28.375	27.678	70.000	27.678	28.375	70.000	31.050
1032.656	31.889	29.264	28.375	70.000	28.375	29.264	70.000	31.909
1032.706	31.897	31.381	29.264	70.000	29.264	31.381	70.000	33.157
1032.756	31.915	31.915	31.381	70.000	31.381	31.915	70.000	31.915
1032.806	31.966	31.966	33.152	70.000	33.152	31.966	70.000	31.966
1032.856	31.950	31.784	35.047	70.000	35.047	31.784	70.000	32.326
1032.902	31.958	31.958	31.784	70.000	31.784	31.958	70.000	31.958
1032.956	32.014	32.014	34.706	70.000	34.706	32.014	70.000	32.014
1033.001	32.039	31.160	34.286	70.000	34.286	31.160	70.000	31.160
1033.055	32.028	31.519	31.160	70.000	31.160	31.519	70.000	31.519
1033.107	32.020	28.436	31.519	70.000	31.519	28.436	70.000	28.779
1033.157	32.029	23.975	28.436	70.000	28.436	23.975	70.000	24.871
1033.202	32.016	20.084	23.975	70.000	23.975	20.084	70.000	21.224
1033.257	32.014	19.168	20.084	70.000	20.084	19.168	70.000	20.387
1033.303	31.992	19.687	19.168	70.000	19.168	19.687	70.000	21.110
1033.356	31.995	21.475	19.687	70.000	19.687	21.475	70.000	23.121
1033.404	31.984	19.515	21.475	70.000	21.475	19.515	70.000	21.384
1033.456	31.973	16.975	19.515	70.000	19.515	16.975	70.000	18.630
1033.502	31.961	16.327	16.975	70.000	16.975	16.327	70.000	17.928
1033.558	31.955	16.445	16.327	70.000	16.327	16.445	70.000	18.082
1033.606	31.931	15.301	16.445	70.000	16.445	15.301	70.000	16.800
1033.657	31.919	14.671	15.301	70.000	15.301	14.671	70.000	14.671
1033.707	31.896	14.799	14.671	70.000	14.671	14.799	70.000	14.799
1033.756	31.887	14.060	14.799	70.000	14.799	14.060	70.000	14.060
1033.807	31.865	13.811	14.060	70.000	14.060	13.811	70.000	13.811
1033.857	31.842	13.115	13.811	70.000	13.811	13.115	70.000	13.115
1033.906	31.824	12.205	13.115	70.000	13.115	12.205	70.000	12.205
1033.956	31.803	12.363	12.205	70.000	12.205	12.363	70.000	12.363
